Name,Episode,Sentence
608d2a5d28b7269738c3ed35,608d286e28b7269738c3ed0e,Open the gate! Soldier! Soldier!
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0e,Please open the gate!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,Go back to your homes!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,Stay back! It's closed!
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0e,Soldier!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,Move away! Stop!
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0e,Let us in!
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0e,We're not leaving!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,Turn!
608d2a5d28b7269738c3ed21,608d286e28b7269738c3ed0e,Turn it around! Turn it around!
608d2a5d28b7269738c3ed21,608d286e28b7269738c3ed0e,Get back! Back!
608d2a5d28b7269738c3ed21,608d286e28b7269738c3ed0e,Fire!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,I can see her! Ready!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,Move!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,Fire!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,Reload!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,Faster! Hurry!
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0e,Go!
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0e,Run!
608d2a5d28b7269738c3ed1e,608d286e28b7269738c3ed0e,Your Grace.
608d2a5d28b7269738c3ed1f,608d286e28b7269738c3ed0e,All we need is one good shot.
608d2a5d28b7269738c3ed1e,608d286e28b7269738c3ed0e,"The scorpions have all been destroyed, Your Grace."
608d2a5d28b7269738c3ed1f,608d286e28b7269738c3ed0e,The Iron Fleet hold Blackwater Bay. Euron killed one of her dragons. He can kill another.
608d2a5d28b7269738c3ed1e,608d286e28b7269738c3ed0e,"Your Grace, the Iron Fleet is burning. The gates have been breached. The Golden Company-"
608d2a5d28b7269738c3ed1f,608d286e28b7269738c3ed0e,Our men will fight harder than sellswords ever could. They will defend their queen to the last man.
608d2a5d28b7269738c3ed1e,608d286e28b7269738c3ed0e,"Yes, Your Grace."
608d2a5d28b7269738c3ed1f,608d286e28b7269738c3ed0e,The Red Keep has never fallen. It won't fall today.
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0e,"No, no, no!"
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0e,"Move, move!"
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0e,Run. Run! Come on!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,Ring the bells!
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0e,The bells!
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0e,Ring the bells!
608d2a5d28b7269738c3ed35,608d286e28b7269738c3ed0e,Ring the bells!
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0e,Ring the bloody bells!
608d2a5d28b7269738c3ed35,608d286e28b7269738c3ed0e,Tell the queen to ring the bells.
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0e,Ring the bells! Ring the bell!
608d2a5d28b7269738c3ed35,608d286e28b7269738c3ed0e,This way.
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,Ring the bell!
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0e,Ring the bell!
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0e,Ring them!
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0e,Help us!
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0e,In the name of the-
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0e,Queen! We're surrounded!
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0e,Now! Come on!
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0e,Hurry up!
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0e,No! Get back! Get back!
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0e,Stay! Stay!
608d2a5d28b7269738c3ed29,608d286e28b7269738c3ed0e,Quickly. Quickly.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0e,Stop!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,"Get off me! Get off, bitch!"
608d2a5d28b7269738c3ed35,608d286e28b7269738c3ed0e,"No, get off! Help! Help! No!"
608d2a5d28b7269738c3ed47,608d286e28b7269738c3ed0e,Go! Go!
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0e,Find somewhere to hide.
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0e,My God!
608d2a5d28b7269738c3ed21,608d286e28b7269738c3ed0e,The Kingslayer.
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0e,We need to get the queen out of King's Landing.
608d2a5d28b7269738c3ed21,608d286e28b7269738c3ed0e,Listen. That's the sound of a city dying. It's over.
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0e,"Well, maybe for you."
608d2a5d28b7269738c3ed21,608d286e28b7269738c3ed0e,If you kill another king before you die they'll sing about you forever.
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0e,You're no king.
608d2a5d28b7269738c3ed21,608d286e28b7269738c3ed0e,"Oh, but I am. And I fucked the queen. If I win, I'll bring your head to Cersei so you can kiss her one last time."
608d2a5d28b7269738c3ed1e,608d286e28b7269738c3ed0e,"Your Grace, it isn't safe here any longer."
608d2a5d28b7269738c3ed1f,608d286e28b7269738c3ed0e,The Red Keep is the safest place in the city.
608d2a5d28b7269738c3ed1e,608d286e28b7269738c3ed0e,The Unsullied have breached the gates of the Red Keep.
608d2a5d28b7269738c3ed1e,608d286e28b7269738c3ed0e,Maegor's Holdfast would be a better place to wait out the storm.
608d2a5d28b7269738c3ed21,608d286e28b7269738c3ed0e,You fought well for a cripple.
608d2a5d28b7269738c3ed21,608d286e28b7269738c3ed0e,Another king for you.
608d2a5d28b7269738c3ed21,608d286e28b7269738c3ed0e,But I got you!
608d2a5d28b7269738c3ed21,608d286e28b7269738c3ed0e,I got you!
608d2a5d28b7269738c3ed21,608d286e28b7269738c3ed0e,I'm the man who killed Jaime Lannister.
608d2a5d28b7269738c3ed3e,608d286e28b7269738c3ed0e,"Go home, girl. The fire will get her, or one of the Dothraki."
608d2a5d28b7269738c3ed3e,608d286e28b7269738c3ed0e,Or maybe that dragon will eat her. It doesn't matter. She's dead. And you'll be dead too if you don't get out of here.
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0e,I'm going to kill her.
608d2a5d28b7269738c3ed3e,608d286e28b7269738c3ed0e,You think you wanted revenge a long time? I've been after it all my life.
608d2a5d28b7269738c3ed3e,608d286e28b7269738c3ed0e,It's all I care about. And look at me.
608d2a5d28b7269738c3ed3e,608d286e28b7269738c3ed0e,Look at me! You wanna be like me?
608d2a5d28b7269738c3ed3e,608d286e28b7269738c3ed0e,"You come with me, you die here."
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0e,Sandor.
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0e,Thank you.
608d2a5d28b7269738c3ed3e,608d286e28b7269738c3ed0e,Your Grace.
608d2a5d28b7269738c3ed3e,608d286e28b7269738c3ed0e,"Hello, big brother."
608d2a5d28b7269738c3ed1f,608d286e28b7269738c3ed0e,"Ser Gregor, stay by my side."
608d2a5d28b7269738c3ed1f,608d286e28b7269738c3ed0e,"Ser Gregor, I command you."
608d2a5d28b7269738c3ed1e,608d286e28b7269738c3ed0e,"Obey your queen, Ser Gregor."
608d2a5d28b7269738c3ed3e,608d286e28b7269738c3ed0e,"Yeah, that's you. That's what you've always been."
608d2a5d28b7269738c3ed1f,608d286e28b7269738c3ed0e,You're hurt.
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0e,It doesn't matter.
608d2a5d28b7269738c3ed1f,608d286e28b7269738c3ed0e,You're bleeding.
608d2a5d28b7269738c3ed48,608d286e28b7269738c3ed0e,Alanna! Alanna! Have you seen my wife? Have you seen my wife?
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0e,Let go.
608d2a5d28b7269738c3ed48,608d286e28b7269738c3ed0e,Have you seen my wife?
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0e,Out of the way!
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0e,No!
608d2a5d28b7269738c3ed3e,608d286e28b7269738c3ed0e,Oh.
608d2a5d28b7269738c3ed45,608d286e28b7269738c3ed0e,Take my hand. Take my hand! Get up. Get up.
608d2a5d28b7269738c3ed45,608d286e28b7269738c3ed0e,No. No.
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0e,Wait! Wait! No!
608d2a5d28b7269738c3ed3e,608d286e28b7269738c3ed0e,Fucking die!
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0e,We need to fall back! Fall back behind the wall! Fall back!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,Fall back!
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0e,Get out of the city! Fall back! Fall back! Fall back!
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0e,You can't stay here. You have to keep moving.
608d2a5d28b7269738c3ed35,608d286e28b7269738c3ed0e,We can't go out there.
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0e,You have to.
608d2a5d28b7269738c3ed35,608d286e28b7269738c3ed0e,Everyone out there is dead.
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0e,"If you stay here, you'll die. Follow me."
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0e,Follow me!
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0e,"Come on, quickly. All of you."
608d2a5d28b7269738c3ed46,608d286e28b7269738c3ed0e,Mama! Mama! Mama!
608d2a5d28b7269738c3ed46,608d286e28b7269738c3ed0e,No. Mama! Mama! Mama!
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0e,Get up. Get up!
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0e,We have to keep moving.
608d2a5d28b7269738c3ed45,608d286e28b7269738c3ed0e,Take her. Take her!
608d2a5d28b7269738c3ed45,608d286e28b7269738c3ed0e,Take her.
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0e,Come on! Come on!
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0e,This way.
608d2a5d28b7269738c3ed1f,608d286e28b7269738c3ed0e,I want our baby to live. I want our baby to live. I want our baby to live.
608d2a5d28b7269738c3ed1f,608d286e28b7269738c3ed0e,"Don't let me die, Jaime. Please don't let me die."
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0e,It's all right.
608d2a5d28b7269738c3ed1f,608d286e28b7269738c3ed0e,Please don't let me die.
608d2a5d28b7269738c3ed1f,608d286e28b7269738c3ed0e,I don't want to die.
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0e,Just look- Look at me. Look at me.
608d2a5d28b7269738c3ed1f,608d286e28b7269738c3ed0e,Not like this. Not like this. Not like this.
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0e,Look- Look- Look me in the eye. Don't look away. Don't look- Look at me! Just look at me.
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0e,Nothing else matters. Nothing else matters. Only us.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,I'll find you later.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,It's not safe. Let me send some men with you.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,I'm going alone.
608d2a5d28b7269738c3ed38,608d286e28b7269738c3ed0f,"In the name of the one true queen, Daenerys Targaryen, I sentence you to die."
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,Grey Worm!
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,It's over.
608d2a5d28b7269738c3ed38,608d286e28b7269738c3ed0f,These men are prisoners. It is not over until the queen's enemies are defeated.
608d2a5d28b7269738c3ed29,608d286e28b7269738c3ed0f,How much more defeated do you want them to be? They're on their knees.
608d2a5d28b7269738c3ed38,608d286e28b7269738c3ed0f,They are breathing.
608d2a5d28b7269738c3ed29,608d286e28b7269738c3ed0f,"Look around you, friend. We won."
608d2a5d28b7269738c3ed38,608d286e28b7269738c3ed0f,"I obey my queen's commands, not yours."
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,And what are the queen's commands?
608d2a5d28b7269738c3ed38,608d286e28b7269738c3ed0f,"Kill all who follow Cersei Lannister."" These are free men. They chose to fight for her."
608d2a5d28b7269738c3ed29,608d286e28b7269738c3ed0f,"Easy, men. Easy! Easy."
608d2a5d28b7269738c3ed29,608d286e28b7269738c3ed0f,Jon. We should speak with the queen.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0f,Blood of my blood.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0f,You kept all your promises to me. You killed my enemies in their iron suits.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0f,Your tore down their stone houses. You gave me the Seven Kingdoms.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0f,Torgo Nudho.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0f,"You have walked beside me since the Plaza of Pride. You are the bravest of men, the most loyal of soldiers. I name you commander of all my forces, the Queen's Master of War."
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0f,Unsullied. All of you were torn from your mother's arms and raised as slaves. Now you are liberators. You have freed the people of King's Landing from the grip of a tyrant!
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0f,But the war is not over. We will not lay down our spears until we have liberated all the people of the world!
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0f,"From Winterfell to Dorne, from Lannisport to Qarth, from the Summer Isles to the Jade Sea! Women, men and children have suffered too long beneath the wheel."
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0f,Will you break the wheel with me?
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0f,You freed your brother. You committed treason.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,I freed my brother. And you slaughtered a city.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0f,Take him.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,What are you doing here?
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,"Hey, what happened?"
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0f,I came to kill Cersei. Your queen got there first.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,She's everyone's queen now.
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0f,Try telling Sansa.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,Wait for me outside the city gates. I'll come find you.
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0f,Jon. She knows who you are. Who you really are. You'll always be a threat to her. And I know a killer when I see one.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,Did you bring any wine?
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,No.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,"Ah... Well... thank you for coming to see me. Our queen doesn't keep prisoners for long. I suppose there's a crude kind of justice. I betrayed my closest friend and watched him burn. Now Varys's ashes can tell my ashes, ""See, I told you."" It just occurred to me. I'm talking to the only man alive who knows where I'm going."
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,So is there life after death?
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,Not that I've seen.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,I should be thankful. Oblivion is the best I could hope for. I strangled my lover. I shot my own father with a crossbow. I betrayed my queen.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,You didn't.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,"I did. And I'd do it again, now that I've seen what I've seen. I chose my fate. The people of King's Landing did not."
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,I can't justify what happened. I won't try. But the war is over now.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,"Is it? When you heard her talking to her soldiers, did she sound like someone who's done fighting?"
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,She liberated the people of Slaver's Bay. She liberated the people of King's Landing. And she'll go on liberating until the people of the world are free and she rules them all.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,"And you've been by her side, counseling her. Until today."
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,Until today. Varys was right. I was wrong. It was vanity to think I could guide her. Our queen's nature is fire and blood.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,"You think our house words are stamped on our bodies when we're born and that's who we are? Then I'd be fire and blood too. She's not her father, no more than you're Tywin Lannister."
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,"My father was an evil man. My sister was an evil woman. Pile up all the bodies of all the people they ever killed, there still won't be half as many as our beautiful queen slaughtered in a single day."
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,Cersei left her no choice.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,"The moment the gates fell, the battle was over."
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,She saw her friend beheaded. She saw her dragon shot out of the sky.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,And she burned down a city for it.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,"Ah, it's easy to judge when you're standing far from the battlefield."
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,Would you have done it?
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,What?
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,"You've been up there, on a dragon's back. You've had that power. Would you have burned the city down?"
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,I don't know.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,"Yes, you do. You won't say because you don't want to betray her but you know."
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,What's it matter what I'd do?
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,"It matters more than anything. When she murdered the slavers of Astapor, I'm sure no one but the slavers complained. After all, they were evil men."
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,"When she crucified hundreds of Meereenese nobles, who could argue? They were evil men. The Dothraki khals she burned alive? They would have done worse to her. Everywhere she goes, evil men die and we cheer her for it. And she grows more powerful and more sure that she is good and right. She believes her destiny is to build a better world for everyone. If you believed that if you truly believed it, wouldn't you kill whoever stood between you and paradise?"
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,I know you love her. I love her too. Not as successfully as you. But I believed in her with all my heart. Love is more powerful than reason. We all know that. Look at my brother.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,Love is the death of duty.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,You just came up with that?
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,Maester Aemon said it a long time ago.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,"Sometimes duty is the death of love. You are the shield that guards the realms of men. And you've always tried to do the right thing. No matter the cost, you've tried to protect people. Who is the greatest threat to the people now?"
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,It's a terrible thing I'm asking. It's also the right thing. Do you think I'm the last man she'll execute? Who is more dangerous than the rightful heir to the Iron Throne?
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,That's her decision. She is the queen.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,I'm sorry it came to this.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,And your sisters? Do you see them bending the knee?
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,My sisters will be loyal to the throne.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,Why do you think Sansa told me the truth about you? Because she doesn't want Dany to be queen.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,She doesn't get to choose.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,No. But you do. And you have to choose now.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0f,"When I was a girl, my brother told me it was made with a thousand swords from Aegon's fallen enemies. What do a thousand swords look like in the mind of a little girl who can't count to twenty? I imagined a mountain of swords too high to climb. So many fallen enemies, you could only see the soles of Aegon's feet."
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,I saw them executing Lannister prisoners in the street. They said they were acting on your orders.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0f,It was necessary.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,"Necessary? Have you been down there? Have you seen? Children, little children, burned!"
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0f,I tried to make peace with Cersei. She used their innocence as a weapon against me. She thought it would cripple me.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,And Tyrion?
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0f,"He conspired behind my back with my enemies. How have you treated people who've done the same to you, even when it broke your heart?"
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,Forgive him.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0f,I can't.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,"You can. You can forgive all of them, make them see they made a mistake. Make them understand."
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,"Please, Dany."
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0f,We can't hide behind small mercies. The world we need won't be built by men loyal to the world we have.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,The world we need is a world of mercy. It has to be.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0f,And it will be. It's not easy to see something that's never been before. A good world.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,How do you know? How do you know it'll be good?
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0f,Because I know what is good. And so do you.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,I don't.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0f,You do. You do. You've always known.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,What about everyone else? All the other people who think they know what's good.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0f,They don't get to choose.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0f,"Be with me. Build the new world with me. This is our reason. It has been from the beginning, since you were a little boy with a bastardo s name and I was a little girl who couldn't count to twenty. We do it together. We break the wheel together."
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0f,"You are my queen. Now, and always."
608d2a5d28b7269738c3ed14,608d286e28b7269738c3ed0f,Where's Jon?
608d2a5d28b7269738c3ed38,608d286e28b7269738c3ed0f,He is our prisoner.
608d2a5d28b7269738c3ed14,608d286e28b7269738c3ed0f,So is Lord Tyrion. They were both to be brought to this gathering.
608d2a5d28b7269738c3ed38,608d286e28b7269738c3ed0f,We will decide what we do with our prisoners. This is our city now.
608d2a5d28b7269738c3ed14,608d286e28b7269738c3ed0f,"If you look outside the walls of your city, you'll find thousands of Northmen who will explain to you why harming Jon Snow is not in your interest."
608d2a5d28b7269738c3ed38,608d286e28b7269738c3ed0f,And you will find thousands of Unsullied who believe that it is.
608d2a5d28b7269738c3ed20,608d286e28b7269738c3ed0f,Some of you may be quick to forgive. The Ironborn are not. I swore to follow Daenerys Targaryen.
608d2a5d28b7269738c3ed14,608d286e28b7269738c3ed0f,You swore to follow a tyrant.
608d2a5d28b7269738c3ed20,608d286e28b7269738c3ed0f,"She freed us from a tyrant. Cersei is gone because of her, and Jon Snow put a knife in her heart. Let the Unsullied give him what he deserves."
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0f,Say another word about killing my brother and I'll cut your throat.
608d2a5d28b7269738c3ed29,608d286e28b7269738c3ed0f,"Friends, please. We've been cutting each other's throats long enough. Torgo Nudho. Am I saying that properly?"
608d2a5d28b7269738c3ed29,608d286e28b7269738c3ed0f,"If it weren't for you and your men, we wouldo ve lost the war with the dead. This country owes you a debt it can never repay, but let us try. There is land in the Reach. Good land. The people that used to live there are gone. Make it your own. Start your own house with the Unsullied as your bannermen. We've had enough war. Thousands of you, thousands of them. You know how it ends. We need to find a better way."
608d2a5d28b7269738c3ed38,608d286e28b7269738c3ed0f,We do not need payment. We need justice. Jon Snow cannot go free.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,It's not for you to decide.
608d2a5d28b7269738c3ed38,608d286e28b7269738c3ed0f,You are not here to speak! Everyone has heard enough words from you.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,You're right. And no one's any better for it. But it's not for you to decide. Jon committed his crime here. His fate is for our king to decide. Or our queen.
608d2a5d28b7269738c3ed17,608d286e28b7269738c3ed0f,We don't have a king or queen.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,You're the most powerful people in Westeros. Choose one.
608d2a5d28b7269738c3ed38,608d286e28b7269738c3ed0f,"Make your choice, then."
608d2a5d28b7269738c3ed49,608d286e28b7269738c3ed0f,My lords and ladies. I suppose this is the most important moment of our lives. What we decide today will reverberate through the annals of history. I stand before you as one of the senior lords in the country. A veteran of two wars. And I like to think my experience has led to some small skill in statecraft - and underst-
608d2a5d28b7269738c3ed14,608d286e28b7269738c3ed0f,Uncle? Please sit.
608d2a5d28b7269738c3ed17,608d286e28b7269738c3ed0f,"Well, we have to choose someone."
608d2a5d28b7269738c3ed40,608d286e28b7269738c3ed0f,Why just us?
608d2a5d28b7269738c3ed40,608d286e28b7269738c3ed0f,"Um- We represent all the great houses, but whomever we choose, they won't just rule over lords and ladies. Maybe the decision about what's best for everyone should be left to well, everyone."
608d2a5d28b7269738c3ed49,608d286e28b7269738c3ed0f,Maybe we should give the dogs a vote as well.
608d2a5d28b7269738c3ed4a,608d286e28b7269738c3ed0f,I'll ask my horse.
608d2a5d28b7269738c3ed49,608d286e28b7269738c3ed0f,I suppose you want the crown.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,Me? The Imp?
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,"Half the people hate me for serving Daenerys, the other half hate me for betraying her."
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,Can't think of a worse choice.
608d2a5d28b7269738c3ed29,608d286e28b7269738c3ed0f,"Who, then?"
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,I've had nothing to do but think these past few weeks. About our bloody history. About the mistakes we've made.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,"What unites people? Armies? Gold? Flags? Stories. There's nothing in the world more powerful than a good story. Nothing can stop it. No enemy can defeat it. And who has a better story than Bran the Broken? The boy who fell from a high tower and lived. He knew he'd never walk again, so he learned to fly. He crossed beyond the Wall, a crippled boy, and became the Three-Eyed Raven. He is our memory, the keeper of all our stories. The wars, weddings, births, massacres, famines. Our triumphs... mm, our defeats, our past. Who better to lead us into the future?"
608d2a5d28b7269738c3ed14,608d286e28b7269738c3ed0f,Bran has no interest in ruling and he can't father children.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,"Good. Sons of kings can be cruel and stupid, as you well know. His will never torment us. That is the wheel our queen wanted to break."
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0f,"From now on, rulers will not be born. They will be chosen on this spot by the lords and ladies of Westeros to serve the realm."
